대피소명,주소,위도,경도,유형
언남고등학교 운동장,서울특별시 서초구 동산로13길 35(양재동),37.473046,127.043369,지진대피소
늘푸른근린공원,서울특별시 강남구 일원동 690,37.489927,127.077512,지진대피소
봉은초등학교 운동장,서울특별시 강남구 학동로 610(삼성동),37.520632,127.060553,지진대피소
보라매공원,서울특별시 동작구 신대방동 395,37.492514,126.920052,지진대피소
대방공원,서울특별시 동작구 대방동 23-176,37.507173,126.927186,지진대피소
자양고등학교 운동장,서울특별시 광진구 뚝섬로37길 28(자양동),37.535233,127.072672,지진대피소
신자초등학교 운동장,서울특별시 광진구 뚝섬로46길 64(자양동),37.52999,127.075452,지진대피소
관악초등학교 운동장,서울특별시 관악구 청룡4길 49(봉천동),37.480673,126.943615,지진대피소
쑥고개어린이공원,서울특별시 관악구 신림동 1564-68,37.475861,126.940801,지진대피소
광신고등학교 운동장,서울특별시 관악구 광신길 141(신림동),37.464621,126.926009,지진대피소
두레근린공원,서울특별시 강동구 고덕동 497,37.557975,127.152234,지진대피소
왕십리광장,서울특별시 성동구 행당동 192-3,37.561572,127.037222,지진대피소
