대피소명,주소,위도,경도,유형
아차산경로당,서울특별시 광진구 자양로47길 9-4 ,37.552141,127.091617,한파쉼터
구의3동주민센터,서울특별시 광진구 강변역로 17,37.5379926,127.091984,한파쉼터
구의새마을경로당,서울특별시 광진구 구의강변로3길 39,37.5362965,127.0901399,한파쉼터
산의마을경로당,서울특별시 광진구 아차산로63길 21,37.5403134,127.0922674,한파쉼터
다사랑행복센터,서울특별시 동대문구 청계천로 521,37.5718669,127.0340822,한파쉼터
용두문화복지센터,서울특별시 동대문구 고산자로28길 13,37.5752871,127.0391486,한파쉼터
동대문장애인종합복지관,서울특별시 동대문구 청계천로 521,37.571805,127.034109,한파쉼터
동대문구청,서울특별시 동대문구 천호대로 145,37.5744234,127.0395657,한파쉼터
명성 경로당,서울특별시 동대문구 무학로28길 22-2 ,37.5743617,127.0319456,한파쉼터
동대문종합사회복지관,서울특별시 동대문구 약령시로5길 22,37.5840579,127.0341177,한파쉼터
제기경로당,서울특별시 동대문구 경동시장로23길 14,37.5857446,127.0395014,한파쉼터
전일청소년독서실,서울특별시 동대문구 전농로37길 17,37.5845526,127.0517103,한파쉼터
화목경로당,서울특별시 동대문구 전농로31길 33,37.5829304,127.0516303,한파쉼터
배봉산숲속도서관,서울특별시 동대문구 사가정로 191-1 ,37.578514,127.0625936,한파쉼터
