대피소명,주소,위도,경도,유형
센트레빌아스테리움서울(지하2~9층),"서울특별시 용산구 한강대로 372, 지하2~9층 (동자동, 센트레빌아스테리움서울)",36.64785425523548,126.9727475130217,민방위대피시설
현대아이파크몰(용산역) ( 지하1~3층),"서울특별시 용산구 한강대로23길 55, 용산역 지하1~3층 (한강로3가)",36.62573689250647,126.96380026610412,민방위대피시설
서울역(4호선)(지하1~2층),"서울특별시 용산구 한강대로 지하392, 4호선 서울역 지하1~2층 (동자동)",36.64929668796267,126.97234362827972,민방위대피시설
YTN서울타워(지하1층),"서울특별시 용산구 남산공원길 105 (용산동2가, YTN서울타워)",36.64277491802323,126.98599779325318,민방위대피시설
지하철5호선 광화문역 지하1~3층 대합실 승강장,"서울특별시 종로구 세종대로 지하172, 5호선 광화문역 지하1~3층 (세종로)",36.66861866366724,126.97639613415627,민방위대피시설
용산구청(지하2~5층),"서울특별시 용산구 녹사평대로 150, 용산구종합행정타운 지하 2~5층 (이태원동)",36.628741553608826,126.98951567254652,민방위대피시설
광화문사거리 지하1층 지하중앙보도,"서울특별시 종로구 세종대로 지하172, 5호선 광화문역 지하1~3층 (세종로)",36.66861866366724,126.97639613415627,민방위대피시설
용강동복합청사(지하1층 주차장),"서울특별시 마포구 토정로31길 31, 용강동주민센터 (용강동)",36.63849816925926,126.94268780705954,민방위대피시설
에이치제이중공업건설부문 남영동사옥(지하1~5층),"서울특별시 용산구 한강대로71길 4, 갈월동 오피스 지하1~5층 (갈월동)",36.63665932097487,126.97218204942916,민방위대피시설
시티파크2단지(지하1~3층),"서울특별시 용산구 서빙고로 31, 지하1~3층 (한강로3가, 용산 시티파크2단지)",36.622337366303874,126.96945926454528,민방위대피시설
시티파크1단지(지하1~3층),"서울특별시 용산구 서빙고로 35, 지하1~3층 (한강로3가, 용산시티파크1단지)",36.62129001092718,126.96872982540256,민방위대피시설
파크타워(지하1~4층),"서울특별시 용산구 서빙고로 67, 지하1~4층 (용산동5가, 파크타워)",36.62045299702747,126.9702512986411,민방위대피시설
