대피소명,주소,위도,경도,유형
인천2호선 시민공원(문화창작지대)역,,37.458335,126.681192,비상대피시설(지하철역)
인천2호선 주안역,,37.464992,126.679098,비상대피시설(지하철역)
인천2호선 주안국가산단역,,37.473703,126.68113,비상대피시설(지하철역)
인천2호선 가재울역,,37.484192,126.683673,비상대피시설(지하철역)
인천2호선 인천가좌역,,37.4897,126.675208,비상대피시설(지하철역)
인천2호선 서부여성회관역,,37.500168,126.675795,비상대피시설(지하철역)
인천2호선 석남(거북시장)역,,37.506193,126.676203,비상대피시설(지하철역)
인천2호선 가정중앙시장역,,37.517054,126.676672,비상대피시설(지하철역)
인천2호선 가정(루원시티)역,,37.524649,126.675539,비상대피시설(지하철역)
인천2호선 서구청역,,37.543742,126.676787,비상대피시설(지하철역)
3호선 충무로역,,37.561243,126.99428,비상대피시설(지하철역)
인천2호선 아시아드경기장(공촌사거리)역,,37.5517,126.677122,비상대피시설(지하철역)
인천2호선 검바위역,,37.561405,126.677566,비상대피시설(지하철역)
인천2호선 검암역,,37.56866,126.675687,비상대피시설(지하철역)
인천2호선 독정역,,37.585212,126.675844,비상대피시설(지하철역)
인천2호선 완정역,,37.592928,126.673203,비상대피시설(지하철역)
인천2호선 마전역,,37.597566,126.666998,비상대피시설(지하철역)
인천2호선 검단사거리역,,37.60185,126.657108,비상대피시설(지하철역)
인천2호선 왕길역,,37.59518,126.642696,비상대피시설(지하철역)
인천2호선 검단오류(검단산업단지)역,,37.594877,126.627178,비상대피시설(지하철역)
3호선 을지로3가역,,37.566295,126.99191,비상대피시설(지하철역)
3호선 종로3가역,,37.571607,126.991806,비상대피시설(지하철역)
3호선 안국역,,37.576477,126.985443,비상대피시설(지하철역)
3호선 경복궁(정부서울청사)역,,37.575762,126.97353,비상대피시설(지하철역)
3호선 독립문역,,37.574571,126.957748,비상대피시설(지하철역)
3호선 무악재역,,37.582299,126.950291,비상대피시설(지하철역)
3호선 홍제역,,37.589066,126.943736,비상대피시설(지하철역)
인천1호선 송도달빛축제공원역,,37.407143,126.62597,비상대피시설(지하철역)
인천1호선 국제업무지구역,,37.399907,126.630347,비상대피시설(지하철역)
인천1호선 센트럴파크역,,37.393054,126.634729,비상대피시설(지하철역)
인천1호선 인천대입구역,,37.386007,126.639484,비상대피시설(지하철역)
인천1호선 지식정보단지역,,37.378384,126.645168,비상대피시설(지하철역)
인천1호선 테크노파크역,,37.382268,126.656365,비상대피시설(지하철역)
인천1호선 캠퍼스타운역,,37.387855,126.661673,비상대피시설(지하철역)
인천1호선 동막역,,37.397878,126.674005,비상대피시설(지하철역)
인천1호선 동춘역,,37.404737,126.681015,비상대피시설(지하철역)
인천1호선 원인재역,,37.412333,126.687869,비상대피시설(지하철역)
3호선 녹번역,,37.600927,126.935756,비상대피시설(지하철역)
인천1호선 신연수역,,37.41804,126.693863,비상대피시설(지하철역)
인천1호선 선학역,,37.426684,126.698863,비상대피시설(지하철역)
인천1호선 문학경기장역,,37.434935,126.698579,비상대피시설(지하철역)
인천1호선 인천터미널역,,37.442383,126.699706,비상대피시설(지하철역)
인천1호선 예술회관역,,37.449396,126.701012,비상대피시설(지하철역)
인천1호선 인천시청역,,37.457263,126.702143,비상대피시설(지하철역)
인천1호선 간석오거리역,,37.467048,126.707938,비상대피시설(지하철역)
인천1호선 부평삼거리역,,37.477679,126.710208,비상대피시설(지하철역)
인천1호선 동수역,,37.485312,126.718247,비상대피시설(지하철역)
인천1호선 부평역,,37.490535,126.723453,비상대피시설(지하철역)
3호선 불광역,,37.610469,126.929887,비상대피시설(지하철역)
인천1호선 부평시장역,,37.498383,126.722244,비상대피시설(지하철역)
인천1호선 부평구청역,,37.508407,126.720555,비상대피시설(지하철역)
인천1호선 갈산역,,37.517268,126.721514,비상대피시설(지하철역)
인천1호선 작전역,,37.530415,126.722527,비상대피시설(지하철역)
인천1호선 경인교대입구역,,37.538157,126.722597,비상대피시설(지하철역)
인천1호선 계산역,,37.543238,126.728128,비상대피시설(지하철역)
인천1호선 임학역,,37.545059,126.738665,비상대피시설(지하철역)
인천1호선 박촌역,,37.553703,126.745077,비상대피시설(지하철역)
인천1호선 귤현역,,37.566379,126.742654,비상대피시설(지하철역)
